23;47;4;58;39;487;SS;K1;t;;CAS;
17;57;47;-41;43;487;SS;K6;;;;
22;32;59;-61;59;487;SS;M4;n;;TUC;
17;32;10;55;11;488;SD;A;n;1;DRA;
17;32;16;55;10;488;SD;A;n;2;DRA;
8;55;31;-27;41;488;SD;A3;d;;PYX;
23;59;0;55;45;488;SD;B1;s;;CAS;
10;31;22;-53;43;488;SD;F6;;;;
20;49;58;-33;47;488;SD;G7;a;;MIC;
7;13;13;-45;11;488;SS;A;;;;
12;41;53;10;14;488;SS;A0;r;;VIR;
2;25;57;-12;17;488;SS;B9;r;;CET;
0;11;15;-15;28;488;SS;F6;;6;CET;
19;35;13;-48;6;488;SS;G9;i;;TEL;
21;34;46;38;32;488;SS;K1;7;2;CYG;
9;54;12;-25;56;488;SS;K3;;;;
4;49;55;37;30;488;SS;K4;;;;
20;36;43;-2;33;488;SS;K4;7;0;AQL;
7;46;7;18;30;488;SS;K5;8;1;GEM;
20;49;29;-46;14;488;SS;K5;z;;IND;
10;37;14;-27;25;488;SS;M2;;;;
14;10;51;-16;18;488;SS;M3;;;;
11;51;52;-65;12;489;SD;B4;;;;
18;43;31;-8;16;489;SD;G8;e;;SCT;
13;0;16;30;47;489;SD;G9;3;7;COM;
6;57;37;45;5;489;SS;A2;1;6;LYN;
16;3;24;-38;36;489;SS;B7;;;;
5;49;33;12;39;489;SS;B9;;;TAU;
7;39;10;34;35;489;SS;F3;o;;GEM;
16;56;2;65;8;489;SS;F6;1;9;DRA;
16;28;29;-70;6;489;SS;G0;z;;TRA;
1;25;37;-14;36;489;SS;K3;4;6;CET;
6;19;59;-2;57;489;SS;M1;;;;
17;5;22;12;45;490;SD;A3;6;0;HER;
11;59;37;-78;13;490;SD;B9;e;;CHA;
2;33;51;-28;14;490;SD;B9;w;;FOR;
5;7;27;18;39;490;SD;G4;;;TAU;
16;38;45;48;55;490;SD;M2;4;2;HER;
12;50;42;-34;0;490;SS;A0;;;;
3;14;54;21;2;490;SS;A0;z;;ARI;
22;55;14;8;49;490;SS;A1;r;;PEG;
14;18;13;-81;0;490;SS;A2;h;;APS;
16;34;5;-44;3;490;SS;B0;m;;NOR;
5;1;25;-20;3;490;SS;B9;;;;
0;48;50;50;58;490;SS;B9;n;;CAS;
15;14;38;-31;31;490;SS;F0;;1;LUP;
2;42;15;40;11;490;SS;F9;1;2;PER;
11;46;31;-40;30;490;SS;G5;;;;
19;44;16;37;21;490;SS;G8;1;5;CYG;
10;38;35;-16;52;490;SS;K0;0;;HYA;
5;42;28;1;29;490;SS;K0;5;1;ORI;
20;44;53;25;16;490;SS;K2;3;0;VUL;
20;29;38;-2;53;490;SS;K2;6;9;AQL;
21;56;39;63;38;490;SS;M2;V;V;CEP;
6;17;55;61;31;490;SS;M3;;1;LYN;
7;31;4;82;24;490;SS;M4;;;;
16;28;38;41;53;490;SS;M6;G;;HER;
19;55;38;52;26;491;SD;A3;Y;;CYG;
13;14;15;-59;6;491;SD;F8;;;;
14;44;59;-35;11;491;SS;A0;;;;
12;41;56;-59;41;491;SS;B7;;;;
18;53;14;50;42;491;SS;G8;;;;
7;10;14;-4;14;491;SS;K0;2;0;MON;
4;31;53;0;3;491;SS;K3;4;5;ERI;
13;49;43;21;16;491;SS;K4;;6;BOO;
7;11;40;39;19;491;SS;K4;6;3;AUR;
16;5;27;-19;48;492;SD;B2;b;2;SCO;
6;38;38;-48;13;492;SD;G6;;;;
14;22;37;-58;27;492;SD;G8;;;;
23;26;56;1;15;492;SS;A;k;;PSC;
15;0;59;-8;31;492;SS;A0;d;;LIB;
7;3;54;-49;35;492;SS;A2;;;;
8;49;48;-45;18;492;SS;A2;;;;
6;4;59;-16;29;492;SS;A2;1;7;LEP;
4;10;51;-41;59;492;SS;F0;d;;HOR;
22;10;8;-32;33;492;SS;F5;t;;PSA;
16;41;34;-17;45;492;SS;G8;;;;
5;19;17;22;6;492;SS;G8;;;TAU;
13;13;43;40;9;492;SS;K0;;;;
13;0;43;56;22;493;SD;F2;7;8;UMA;
12;53;17;21;14;493;SD;G8;3;5;COM;
23;44;0;29;21;493;SD;K0;7;8;PEG;
13;34;8;3;39;493;SS;A;7;8;VIR;
16;12;0;-10;4;493;SS;A2;Y;;SCO;
5;40;51;-1;8;493;SS;B3;;;;
12;26;24;27;16;493;SS;F0;1;4;COM;
15;7;18;24;53;493;SS;F5;4;5;BOO;
15;24;12;-10;20;493;SS;F5;e;;LIB;
9;42;15;-23;55;493;SS;G0;;;;
11;40;54;-62;5;493;SS;G6;;;;
4;20;25;34;34;493;SS;G8;5;4;PER;
9;15;37;-38;34;493;SS;K0;;;;
7;35;39;-52;32;493;SS;K2;;;;
7;59;44;-3;40;493;SS;K2;2;7;MON;
19;0;0;32;8;493;SS;K3;l;;LYR;
20;7;23;-52;53;493;SS;M2;E;;TEL;
4;59;15;37;53;494;SD;A0;;4;AUR;
14;40;44;16;25;494;SD;B9;p;1;BOO;
11;5;20;-27;17;494;SD;F4;x;1;HYA;
2;12;22;30;18;494;SD;G5;;6;TRI;
10;31;2;-73;13;494;SD;K5;;;;
22;52;2;43;19;494;SD;M0;1;5;LAC;
10;24;8;65;34;494;SS;A;;;;
20;14;32;36;48;494;SS;A2;2;9;CYG;
3;21;26;43;20;494;SS;A3;3;2;PER;
16;17;30;75;45;494;SS;A8;h;;UMI;
5;24;44;1;50;494;SS;B1;2;5;ORI;
19;51;4;22;36;494;SS;B3;1;2;VUL;
20;9;26;36;51;494;SS;B3;2;8;CYG;
6;12;3;16;8;494;SS;B5;6;9;ORI;
19;55;51;38;29;494;SS;B6;2;2;CYG;
12;51;42;27;32;494;SS;G0;3;1;COM;
14;51;1;-2;18;494;SS;G8;1;1;LIB;
12;16;20;23;57;494;SS;K0;;7;COM;
12;34;44;70;1;494;SS;K2;;6;DRA;
2;59;4;35;11;494;SS;K2;2;4;PER;
8;3;31;27;47;494;SS;K2;x;;GEM;
7;40;23;-15;16;494;SS;K3;;;;
18;20;18;21;58;494;SS;M0;;;HER;
6;56;16;-48;43;494;SS;M1;;;;
9;54;52;-19;0;494;SS;M1;;;;
20;30;4;48;57;495;SD;B2;w;1;CYG;
6;1;50;-10;36;495;SD;B5;;3;MON;
1;40;34;40;34;495;SD;B8;t;;AND;
4;20;21;27;21;495;SD;K1;0;;TAU;
5;54;51;55;42;495;SS;A2;E;;AUR;
20;14;17;15;12;495;SS;A2;r;;AQL;
0;43;28;47;2;495;SS;A5;p;;CAS;
19;36;54;-7;2;495;SS;B0;k;;AQL;
18;31;45;-45;55;495;SS;B6;d;1;TEL;
15;57;47;54;45;495;SS;F0;;;;
1;15;11;-45;32;495;SS;F8;n;;PHE;
1;41;48;42;37;495;SS;G2;;;;
23;46;2;46;25;495;SS;G5;Y;;AND;
11;27;57;2;51;495;SS;G8;t;;LEO;
12;20;21;3;19;495;SS;K1;1;6;VIR;
15;40;17;-23;50;495;SS;K4;4;2;LIB;
7;18;41;-24;34;495;SS;O7;U;W;CMA;
18;1;30;21;36;496;SD;A7;9;5;HER;
3;42;22;33;58;496;SD;B0;4;0;PER;
14;28;11;-29;30;496;SD;B8;5;2;HYA;
20;47;10;34;22;496;SD;K3;;;;
4;17;16;20;35;496;SS;A;w;;TAU;
7;53;30;26;45;496;SS;A3;0;;GEM;
7;22;13;-19;1;496;SS;B7;;;;
11;49;56;-70;13;496;SS;G;;;;
19;17;38;-18;57;496;SS;G8;4;3;SGR;
5;55;29;-37;7;496;SS;G8;E;;COL;
9;31;56;11;18;496;SS;K0;E;;LEO;
4;28;26;16;21;496;SS;K2;7;5;TAU;
4;1;18;-61;5;496;SS;K4;i;;RET;
19;55;55;58;51;496;SS;K5;;;;
22;56;26;49;44;496;SS;K5;;;;
15;31;25;77;21;496;SS;K5;@;;UMI;
18;56;14;4;12;497;SD;A5;@;2;SER;
23;33;57;31;19;497;SD;K4;7;2;PEG;
19;24;8;29;38;497;SS;B3;;2;CYG;
3;57;26;63;5;497;SS;B9;;;;
16;27;59;68;46;497;SS;B9;1;5;DRA;
13;28;25;13;47;497;SS;G5;7;0;VIR;
11;22;49;43;29;497;SS;G8;5;6;UMA;
13;9;3;-23;7;497;SS;K1;Y;;HYA;
9;5;59;5;6;497;SS;K2;w;;HYA;
8;40;1;-12;28;497;SS;K4;;6;HYA;
23;24;51;62;17;497;SS;M1;;4;CAS;
18;11;54;31;24;497;SS;M3;;;HER;
23;18;58;-9;36;498;SD;A0;Y;3;AQR;
7;43;1;58;43;498;SD;A3;2;4;LYN;
13;41;44;-54;33;498;SD;B8;;;;
5;6;41;51;36;498;SD;F0;;9;AUR;
1;20;5;58;14;498;SD;F0;0;;CAS;
2;58;47;-64;4;498;SS;A5;b;;HOR;
7;2;55;-4;15;498;SS;B1;1;9;MON;
10;22;58;-66;54;498;SS;B8;;;;
1;56;1;68;41;498;SS;B8;w;;CAS;
13;34;48;37;11;498;SS;F2;;;;
5;24;25;17;23;498;SS;F8;;;TAU;
16;17;1;-50;4;498;SS;F8;g;1;NOR;
8;13;20;-15;47;498;SS;G5;2;0;PUP;
15;59;31;-41;44;498;SS;G8;;;;
1;39;21;44;24;498;SS;G8;x;;AND;
6;50;52;-34;22;498;SS;K0;;;;
19;13;55;57;42;498;SS;K2;5;4;DRA;
1;42;43;-3;42;498;SS;K3;;;;
17;3;8;14;5;498;SS;M3;;;;
21;18;27;43;56;498;SS;O7;6;8;CYG;
18;23;55;58;48;499;SD;A1;3;9;DRA;
11;0;45;6;6;499;SD;A2;5;9;LEO;
15;31;47;40;54;499;SD;A3;n;2;BOO;
5;22;50;3;33;499;SD;B1;2;3;ORI;
19;46;26;33;44;499;SD;F5;1;7;CYG;
6;56;7;-14;3;499;SD;G5;m;;CMA;
5;24;39;37;24;499;SD;K4;s;;AUR;
16;1;26;29;51;499;SS;A0;i;;CRB;
23;57;35;-64;18;499;SS;A2;h;;TUC;
12;26;59;26;50;499;SS;A4;1;6;COM;
3;28;3;49;4;499;SS;B3;;;;
3;42;15;-31;56;499;SS;B5;d;;FOR;
2;9;26;25;56;499;SS;F2;1;4;ARI;
15;22;8;-47;56;499;SS;F7;n;1;LUP;
18;7;29;43;28;499;SS;G8;;;;
12;16;31;33;3;499;SS;K1;;;;
18;55;7;-22;41;499;SS;K1;n;2;SGR;
22;8;26;-34;3;499;SS;M1;u;;PSA;
7;33;48;-14;31;499;SS;M2;;;;
14;12;16;2;25;500;SD;A;;;;
16;13;28;-54;38;500;SD;G4;k;;NOR;
3;54;17;-2;57;500;SD;G8;3;2;ERI;
16;8;5;17;3;500;SD;G8;k;;HER;Marsik
20;4;19;-32;3;500;SD;K1;;;;
7;29;49;27;55;500;SD;K2;6;5;GEM;
3;57;8;61;7;500;SD;K3;;;;
12;19;0;-55;8;500;SD;M3;;;;
4;38;54;-12;7;500;SS;A2;;;;
23;39;47;-14;14;500;SS;A5;w;1;AQR;
22;21;31;12;12;500;SS;B2;3;1;PEG;
9;11;5;-44;53;500;SS;B3;;;;
9;34;9;-51;16;500;SS;B3;;;;
6;15;45;-13;43;500;SS;B8;;;;
2;2;18;54;29;500;SS;B8;;4;PER;
8;34;43;-49;57;500;SS;G7;;;;
19;20;33;-5;25;500;SS;G8;2;6;AQL;
7;25;39;9;16;500;SS;G8;e;;CMI;
6;7;4;-62;9;500;SS;K0;;;;
9;33;12;-21;7;500;SS;K0;;;;
18;22;19;-38;39;500;SS;K0;;;;
2;22;52;-73;39;500;SS;K0;k;;HYI;
10;43;4;69;5;500;SS;K3;;;;
6;50;46;41;47;500;SS;K3;Y;7;AUR;
20;54;34;28;4;500;SS;K4;3;2;VUL;
16;3;21;-25;52;500;SS;K5;;;;
11;23;13;-36;10;500;SS;K6;;;;
14;57;53;-76;39;500;SS;M0;;R;APS;
6;24;54;49;17;500;SS;M0;Y;1;AUR;
8;4;16;-32;41;500;SS;M1;;;;
17;20;18;18;4;500;SS;M2;;;;
13;41;37;-8;42;500;SS;M2;8;2;VIR;
12;30;7;69;12;500;SS;M4;;4;DRA;
7;13;23;16;10;500;SS;M4;5;1;GEM;
0;21;47;-20;4;500;SS;M5;;T;CET;
20;1;44;-59;23;500;SS;M6;;;;
21;47;44;-30;54;501;SD;A2;@;;PSA;
7;52;16;-34;42;501;SD;F5;;;;
10;32;57;-47;0;501;SD;K4;;;;
15;53;20;-20;10;501;SS;B3;l;;LIB;
18;44;50;2;3;501;SS;B9;;4;AQL;
6;7;32;-37;15;501;SS;B9;@;;COL;
17;49;27;76;58;501;SS;F6;3;5;DRA;
12;25;51;39;1;501;SS;G8;;6;CVN;
5;2;10;-26;17;501;SS;K0;;;;
9;37;13;6;50;501;SS;K1;1;0;LEO;
13;56;34;27;30;501;SS;K3;;9;BOO;
21;13;20;-70;8;501;SS;M2;o;;PAV;
6;11;15;-65;35;501;SS;M3;h;2;DOR;
19;48;58;19;8;502;SD;A3;z;;SGE;
19;25;16;-24;30;502;SD;A5;x;1;SGR;
5;15;25;32;41;502;SD;A9;1;4;AUR;
16;25;35;-23;27;502;SD;B2;r;;OPH;
19;34;34;19;46;502;SD;B7;;9;VUL;
12;35;6;18;23;502;SD;F1;2;4;COM;
18;11;43;-23;42;502;SD;K0;;1;SGR;
23;47;55;67;48;502;SS;A0;;;;
19;57;57;-15;29;502;SS;A2;6;1;SGR;
7;18;32;49;28;502;SS;A3;;;;
4;28;50;13;3;502;SS;A7;7;9;TAU;
7;16;50;-36;36;502;SS;B2;;;;
0;2;19;-29;44;502;SS;B4;z;;SCL;
14;52;50;-37;48;502;SS;B6;;;;
18;13;53;64;24;502;SS;F5;3;6;DRA;
10;55;44;33;30;502;SS;K1;4;6;UMA;
13;49;52;-18;8;502;SS;K1;8;9;VIR;
22;37;46;-4;14;502;SS;K2;k;;AQR;
15;17;6;71;49;502;SS;K4;1;1;UMI;
19;30;40;-2;47;502;SS;M1;3;6;AQL;
5;4;57;-49;35;502;SS;M2;h;2;PIC;
2;18;57;28;39;503;SD;A2;1;0;TRI;
19;1;27;46;57;503;SD;A7;1;6;LYR;
17;1;53;-32;9;503;SD;B8;;;;
6;16;27;12;16;503;SD;F5;7;4;ORI;
6;3;16;-26;17;503;SD;K3;;;;
5;59;4;-9;34;503;SS;A;;2;MON;
2;6;34;22;39;503;SS;A;k;;ARI;
1;46;7;-53;31;503;SS;A0;;;;
17;49;4;50;47;503;SS;A2;3;0;DRA;
21;36;57;40;25;503;SS;A4;7;4;CYG;
5;20;1;33;57;503;SS;A5;1;9;AUR;
7;29;21;28;7;503;SS;A6;6;4;GEM;
18;58;28;-52;56;503;SS;B9;l;;TEL;
0;10;19;46;4;503;SS;F2;2;2;AND;
21;59;15;73;11;503;SS;F5;1;6;CEP;
20;37;35;-61;31;503;SS;F5;r;;PAV;
3;16;12;50;56;503;SS;G5;;;;
7;23;29;25;3;503;SS;G8;5;7;GEM;
4;50;11;-16;13;503;SS;K0;6;0;ERI;
19;50;37;52;59;503;SS;K3;2;0;CYG;
12;4;47;-76;31;503;SS;K3;k;;CHA;
17;18;37;10;52;503;SS;K4;;;;
6;43;5;44;31;503;SS;K5;Y;4;AUR;
15;30;56;40;50;503;SS;K5;n;1;BOO;
23;16;51;-7;43;503;SS;M5;x;;AQR;
19;22;51;-54;26;504;SS;A0;h;;TEL;
1;8;1;43;57;504;SS;A2;4;1;AND;
10;43;25;23;12;504;SS;A2;4;1;LMI;
7;45;37;-14;34;504;SS;A6;;4;PUP;
18;54;43;-15;37;504;SS;B5;;;;
3;19;7;50;6;504;SS;B5;3;1;PER;
4;4;27;59;10;504;SS;F0;;;;
13;12;3;-16;12;504;SS;F6;5;3;VIR;
4;42;3;-37;8;504;SS;F8;b;;CAE;
13;25;7;-74;54;504;SS;K0;i;1;MUS;
16;51;46;24;39;504;SS;K2;5;1;HER;
8;6;41;-45;15;504;SS;M0;;;;
22;11;31;59;25;504;SS;O6;l;;CEP;
9;52;30;-8;6;505;SD;A0;g;;SEX;
5;22;33;79;14;505;SD;F6;;;;
8;39;8;-22;39;505;SD;G5;;;;
20;39;7;10;5;505;SD;G5;k;;DEL;
4;39;55;53;5;505;SD;K0;;3;CAM;
14;14;51;10;6;505;SD;K0;1;5;BOO;
20;1;22;50;7;505;SD;K1;2;6;CYG;
20;50;5;44;4;505;SS;A;5;6;CYG;
18;42;38;55;32;505;SS;A0;4;6;DRA;
13;29;25;-51;10;505;SS;A2;;;;
6;11;52;-6;33;505;SS;B2;;;;
6;27;57;-4;46;505;SS;B2;1;0;MON;
14;22;23;-80;7;505;SS;B3;e;;APS;
6;58;25;-34;7;505;SS;B5;;;;
20;38;31;24;7;505;SS;B5;2;8;VUL;
3;49;11;24;8;505;SS;B8;2;8;TAU;Pleione
6;8;45;-68;50;505;SS;B8;n;;DOR;
23;46;24;3;29;505;SS;C6;1;9;PSC;
19;42;31;-16;8;505;SS;F0;5;5;SGR;
11;43;31;-62;29;505;SS;G0;;;;
10;59;28;40;26;505;SS;G0;4;7;UMA;
7;42;57;-45;10;505;SS;G5;;;;
23;20;21;5;23;505;SS;K2;;7;PSC;
7;39;28;17;40;505;SS;M0;7;4;GEM;
18;21;32;49;7;505;SS;M2;;;;
23;52;29;19;7;505;SS;M2;0;;PEG;
3;30;0;55;27;506;SD;A1;;;;
18;44;21;39;40;506;SD;A2;e;1;LYR;
14;14;57;-57;5;506;SD;B3;;;;
3;48;16;11;8;506;SD;B3;3;0;TAU;
15;19;18;1;46;506;SD;F8;;5;SER;
3;12;46;-1;12;506;SD;F8;9;4;CET;
5;21;46;-24;46;506;SD;G7;;;;
21;49;50;30;11;506;SS;A0;1;4;PEG;
18;57;20;-20;39;506;SS;A0;E;1;SGR;
21;53;4;25;55;506;SS;B3;1;6;PEG;
4;30;50;-44;57;506;SS;B3;d;;CAE;
9;40;19;-14;20;506;SS;B5;k;;HYA;
10;30;18;0;38;506;SS;B6;b;;SEX;
5;15;25;-26;56;506;SS;B9;;;;
11;0;50;39;13;506;SS;F0;4;9;UMA;
8;18;18;-65;37;506;SS;K0;;;;
17;31;58;68;8;506;SS;K0;2;7;DRA;
5;24;29;0;53;506;SS;K0;2;7;ORI;
6;47;38;-9;0;506;SS;M1;;;;
0;48;35;-74;55;506;SS;M1;l;;HYI;
23;43;22;10;20;506;SS;M2;7;7;PEG;
18;6;2;22;14;506;SS;M2;9;8;HER;
9;49;57;-45;44;507;SD;B7;;;;
15;39;23;36;39;507;SD;B7;z;2;CRB;
11;28;35;-42;40;507;SD;B9;;;;
17;10;42;-44;34;507;SD;G4;;;;
10;6;12;-47;22;507;SD;K0;;;;
1;39;47;-56;12;507;SD;K0;P;;ERI;
9;31;58;9;43;507;SD;K3;;6;LEO;
10;34;0;-23;45;507;SD;K4;4;4;HYA;
4;39;10;15;48;507;SS;A;s;1;TAU;
20;6;54;23;37;507;SS;B3;1;7;VUL;
21;53;18;-13;33;507;SS;F0;m;;CAP;
22;35;46;73;38;507;SS;F4;3;1;CEP;
0;48;58;16;56;507;SS;F8;6;4;PSC;
10;34;48;6;57;507;SS;G8;4;8;LEO;
10;36;21;-59;34;507;SS;K1;;;;
5;27;39;34;28;507;SS;K2;0;;AUR;
5;0;21;81;12;507;SS;K3;;;;
17;9;33;40;46;507;SS;K3;;;;
7;40;26;87;1;507;SS;M2;;;;
2;3;54;42;20;508;SD;A0;g;2;AND;
23;2;36;42;45;508;SD;A2;;2;AND;
7;47;25;-38;31;508;SD;B3;;;;
7;57;18;-44;6;508;SD;B3;;;;
16;36;14;52;56;508;SD;B9;1;7;DRA;
22;44;6;41;49;508;SD;K0;1;3;LAC;
23;23;5;12;19;508;SD;K3;6;6;PEG;
5;35;23;-5;25;508;SD;O9;@;2;ORI;
14;24;12;5;49;508;SS;A3;;;;
8;13;58;-36;19;508;SS;B5;;;;
8;27;36;-53;5;508;SS;F3;;;;
11;23;22;-18;47;508;SS;F5;l;;CRT;
23;0;5;56;57;508;SS;G0;;;;
6;10;15;-74;45;508;SS;G5;a;;MEN;
22;16;27;-41;37;508;SS;G5;m;2;GRU;
15;55;29;-68;36;508;SS;G6;k;;TRA;
21;45;0;-9;4;508;SS;G8;4;6;CAP;
15;16;57;-60;57;508;SS;O9;d;;CIR;
8;50;34;-46;31;509;SD;B0;;;;
20;48;29;-43;59;509;SD;F1;i;;MIC;
22;38;38;56;48;509;SD;M4;;;;
12;16;1;14;54;509;SS;A2;;6;COM;
3;49;32;33;5;509;SS;A2;4;2;PER;
6;33;38;-1;14;509;SS;B6;;;;
19;6;58;11;4;509;SS;B7;1;8;AQL;
0;36;8;54;10;509;SS;B8;;;;
9;48;35;46;1;509;SS;G1;;;;
7;26;22;-51;1;509;SS;G8;;;;
21;39;33;2;15;509;SS;K0;2;5;AQR;
13;26;8;-39;45;509;SS;K1;;;;
1;57;21;17;49;509;SS;K1;i;;ARI;
20;5;9;19;59;509;SS;K2;h;;SGE;
10;53;34;54;35;509;SS;K3;4;4;UMA;
3;22;45;20;44;509;SS;K3;6;3;ARI;
11;32;54;-31;5;509;SS;M2;;;;
22;20;1;-80;26;509;SS;M6;e;;OCT;
9;33;44;-49;1;510;SD;B4;;;;
11;23;22;-64;57;510;SD;B5;;;;
5;6;46;-4;39;510;SD;B9;6;6;ERI;
18;7;2;30;34;510;SD;F7;9;9;HER;
4;10;2;80;41;510;SD;G8;;;;
19;18;32;1;5;510;SD;K2;2;3;AQL;
7;21;57;20;27;510;SD;M0;5;6;GEM;
21;40;11;43;16;510;SD;M1;7;5;CYG;
2;57;17;31;56;510;SS;A;2;1;PER;
15;51;15;-3;5;510;SS;A0;3;6;SER;
4;51;22;18;50;510;SS;A5;9;7;TAU;
7;18;38;-36;45;510;SS;B3;;;;
9;26;18;-53;23;510;SS;B5;;;;
5;49;54;-66;55;510;SS;B5;e;;DOR;
9;33;53;-80;57;510;SS;B5;z;;CHA;
3;53;39;-34;44;510;SS;B6;;;;
0;1;49;-3;2;510;SS;B8;2;9;PSC;
3;3;36;-59;45;510;SS;F2;m;;HOR;
13;16;53;-31;31;510;SS;K1;;;;
23;58;56;-52;44;510;SS;K1;p;;PHE;
7;59;5;-23;18;510;SS;K2;1;2;PUP;
21;5;14;-54;43;510;SS;K2;m;;IND;
20;40;2;-18;8;510;SS;M2;u;;CAP;
4;34;12;-8;13;510;SS;M3;4;7;ERI;
5;7;34;-63;24;510;SS;M4;;;;
21;36;2;45;23;510;SS;M4;;W;CYG;
3;42;9;63;13;510;SS;S5;;;;
1;29;36;-21;38;511;SD;A1;4;8;CET;
4;23;52;9;28;511;SD;A2;6;6;TAU;
19;30;45;27;58;511;SD;B8;b;;CYG;Albireo
1;14;24;-7;56;511;SD;F5;3;7;CET;
11;31;47;-59;26;511;SD;G0;o;1;CEN;
22;5;9;62;17;511;SD;O9;1;9;CEP;
12;35;46;-41;1;511;SS;A;;;;
8;5;4;13;7;511;SS;A0;;8;CNC;
1;54;22;-42;30;511;SS;A0;0;;PHE;
18;24;14;39;30;511;SS;A3;m;;LYR;
18;8;53;20;3;511;SS;A4;;;HER;
17;24;13;-44;10;511;SS;B6;;;;
23;3;30;-34;45;511;SS;F0;p;;PSA;
19;40;50;45;31;511;SS;F2;;;;
20;40;3;-60;33;511;SS;F8;0;2;PAV;
23;52;7;-82;1;511;SS;G7;g;1;OCT;
19;35;8;-10;34;511;SS;G8;3;7;AQL;
9;16;23;-44;16;511;SS;K;;;;
10;41;57;65;43;511;SS;K2;3;8;UMA;
17;48;49;25;37;511;SS;K2;8;7;HER;
11;48;45;-26;45;511;SS;M4;;;;
14;23;23;8;27;512;SD;A0;;;;
7;22;3;36;46;512;SD;G8;6;5;AUR;
12;12;12;77;37;512;SS;A;;;;
16;46;40;-67;6;512;SS;A;;;;
18;21;1;28;52;512;SS;A4;;;HER;
8;13;36;-46;59;512;SS;B5;;;;
19;53;17;57;32;512;SS;B5;2;3;CYG;
6;53;42;68;53;512;SS;B7;4;3;CAM;
9;57;41;41;3;512;SS;F5;1;9;LMI;
5;8;43;-4;27;512;SS;F5;6;8;ERI;
17;44;8;-51;50;512;SS;G5;m;;ARA;
19;11;40;56;51;512;SS;G8;5;3;DRA;
16;1;15;17;49;512;SS;K0;;5;HER;
18;58;36;-60;12;512;SS;K1;w;;PAV;
7;3;38;10;57;512;SS;K3;;;;
12;46;39;16;34;512;SS;K3;2;7;COM;
13;46;57;-36;15;513;SD;A0;;;;
18;43;46;-38;19;513;SD;A2;l;;CRA;
19;13;42;2;17;513;SD;B8;2;1;AQL;
19;51;1;10;25;513;SD;F8;o;;AQL;
8;25;55;7;33;513;SD;G8;;;;
0;14;28;-7;47;513;SD;M3;;;;
5;35;17;-5;23;513;SD;O6;@;1;ORI;
19;26;9;36;19;513;SS;A;;4;CYG;
2;28;2;-33;49;513;SS;A2;0;;FOR;
3;30;24;11;21;513;SS;B9;;4;TAU;
12;3;40;-42;26;513;SS;F4;;;;
6;49;54;-46;36;513;SS;F5;;;;
7;37;16;-4;6;513;SS;F5;2;5;MON;
8;20;3;27;13;513;SS;F6;x;;CNC;
5;26;20;-58;55;513;SS;G5;l;;DOR;
18;35;2;-10;58;513;SS;G8;;;;
14;19;32;-2;16;513;SS;G8;u;;VIR;
22;21;35;-21;36;513;SS;K2;4;7;AQR;
6;17;42;-16;49;513;SS;K3;;;;
16;11;2;-29;25;513;SS;K3;;;;
14;12;46;-27;15;513;SS;K3;5;0;HYA;
0;36;46;44;29;513;SS;K5;;;;
2;1;42;-44;43;513;SS;K5;x;;PHE;
15;35;15;39;1;513;SS;M2;m;;CRB;
11;7;16;-42;38;514;SD;A;;;;
0;32;43;-63;2;514;SD;A2;;;;
18;44;23;39;36;514;SD;A3;e;2;LYR;
12;22;8;-67;31;514;SD;A5;z;2;MUS;
20;46;38;16;8;514;SD;F7;g;1;DEL;
19;25;28;19;48;514;SD;K0;;4;VUL;
7;47;31;33;25;514;SD;M0;p;;GEM;
23;9;32;8;41;514;SD;M4;5;7;PEG;
5;23;28;57;33;514;SS;A0;1;6;CAM;
13;18;14;49;40;514;SS;A0;2;1;CVN;
17;20;54;24;30;514;SS;A1;7;0;HER;
6;3;27;19;42;514;SS;B8;6;4;ORI;
20;41;57;-66;46;514;SS;B8;u;;PAV;
7;51;42;1;46;514;SS;B8;z;;CMI;
11;38;7;-61;49;514;SS;B9;;;;
21;4;42;-77;1;514;SS;F4;a;;OCT;
15;14;38;67;21;514;SS;F8;;;;
9;9;22;22;3;514;SS;K0;E;;CNC;
7;10;47;-48;56;514;SS;K1;;;;
11;37;1;-61;17;514;SS;K1;;;;
13;54;42;-1;31;514;SS;K2;9;0;VIR;
7;43;42;-40;56;514;SS;K3;;;;
22;6;2;45;1;514;SS;K5;;;;
16;45;50;8;35;514;SS;K5;4;3;HER;
8;15;16;-62;55;515;SD;A2;;;;
21;22;54;6;49;515;SD;A2;b;;EQU;
19;39;12;5;24;515;SD;B3;s;;AQL;
8;59;24;-59;5;515;SD;F4;;;;
17;53;18;40;1;515;SD;K3;9;0;HER;
10;13;31;-66;23;515;SS;A;;;;
12;2;7;43;3;515;SS;A;6;7;UMA;
7;33;36;15;49;515;SS;A1;6;8;GEM;
6;42;24;17;39;515;SS;A2;2;6;GEM;
23;11;44;8;44;515;SS;A2;5;9;PEG;
15;28;38;1;50;515;SS;A5;1;0;SER;
8;43;40;-49;50;515;SS;B0;;;;
3;18;38;50;13;515;SS;B3;2;9;PER;
6;50;58;67;34;515;SS;B3;4;2;CAM;
13;58;31;-24;58;515;SS;B8;4;7;HYA;
11;8;34;-61;56;515;SS;B9;;;;
10;35;9;57;5;515;SS;F1;3;7;UMA;
19;9;9;76;34;515;SS;F2;5;9;DRA;
14;50;41;-16;0;515;SS;F5;a;1;LIB;
0;21;7;37;58;515;SS;F5;r;;AND;
